Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;1;7721;100;24;24;0;0;100;7054;667;233;236;149;49;46;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;2;8038;100;24;24;0;0;100;7452;586;176;225;159;26;25;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;Totalt i retning Kval¯ya;8038;100;24;24;0;0;100;7452;586;176;225;159;26;25;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;Totalt i retning Sentrum;7721;100;24;24;0;0;100;7054;667;233;236;149;49;46;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;Totalt;15759;100;24;24;0;0;100;14506;1253;409;461;308;75;71;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;1;7597;100;24;24;0;0;100;6996;601;221;198;133;49;46;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;2;7773;100;24;24;0;2;99,97;7238;533;169;191;129;44;42;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;Totalt i retning Kval¯ya;7772;100;24;24;0;2;99,97;7237;533;169;191;129;44;42;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;Totalt i retning Sentrum;7598;100;24;24;0;0;100;6997;601;221;198;133;49;46;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;Totalt;15370;100;24;24;0;2;99,99;14234;1134;390;389;262;93;88;5
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;1;7924;100;24;24;0;0;100;7258;666;255;207;146;58;54;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;2;8127;100;24;24;0;0;100;7589;538;157;191;145;45;41;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;Totalt i retning Kval¯ya;8124;100;24;24;0;0;100;7587;537;156;191;145;45;41;4
